,row_doc,col_feature,tfidf_value
992,110,4016,0.3179191353
991,110,4017,0.458430046987
990,110,4408,0.409465018197
989,110,4657,0.234128388532
988,110,9348,0.376926537087
1008,111,231,0.388710443735
1007,111,1003,0.135582632018
1006,111,1674,0.363198524952
1005,111,1708,0.268762782765
1004,111,4374,0.225873680952
1003,111,6469,0.254671190011
1002,111,6476,0.313341127809
1001,111,6478,0.383162199107
1000,111,6576,0.195256549969
999,111,8801,0.216849497543
998,111,8818,0.333087725858
997,111,9513,0.263450968724
1017,112,5919,0.186788538264
1016,112,6630,0.220984182896
1015,112,7773,0.289080802849
1014,112,7789,0.49478503234
1013,112,7896,0.301821111004
1012,112,8300,0.405895423527
1011,112,8306,0.314697352906
1010,112,10160,0.161810614404
1009,112,10448,0.454787771748
1020,113,6736,0.461195022015
1019,113,7516,0.500994533589
1018,113,7519,0.732327542144
1022,114,1156,0.684742078944
1021,114,3780,0.728785486493
1063,115,631,0.169145220928
1062,115,632,0.169145220928
1061,115,633,0.169145220928
1060,115,2135,0.122674735145
1059,115,2217,0.169145220928
1058,115,2218,0.169145220928
1057,115,3859,0.0746411366422
1056,115,3902,0.169145220928
1055,115,3903,0.169145220928
1054,115,4734,0.108515373251
1053,115,4735,0.119436672785
1052,115,4741,0.169145220928
1051,115,7041,0.14548823255
1050,115,7158,0.169145220928
1049,115,7159,0.169145220928
1048,115,7202,0.169145220928
1047,115,7203,0.169145220928
1046,115,7598,0.201756291021
1045,115,7602,0.225436885951
1044,115,7612,0.169145220928
1043,115,7614,0.169145220928
1042,115,7799,0.0858000433319
1041,115,7818,0.169145220928
1040,115,7819,0.169145220928
1039,115,8576,0.0933248186714
1038,115,8602,0.169145220928
1037,115,8603,0.169145220928
1036,115,9433,0.110499914551
1035,115,9661,0.156089293871
1034,115,9663,0.169145220928
1033,115,10063,0.0646610518335
1032,115,10126,0.124855372102
1031,115,10128,0.127758911333
1030,115,10732,0.169145220928
1029,115,10733,0.169145220928
1028,115,10734,0.169145220928
1027,115,10928,0.171151611814
1026,115,10962,0.169145220928
1025,115,10963,0.169145220928
1024,115,10985,0.0858000433319
1023,115,11003,0.169145220928
1067,116,2551,0.401015629089
1066,116,7676,0.427111333621
1065,116,8398,0.540212717356
1064,116,8399,0.60409651044
1070,117,1003,0.327464768825
1069,117,2400,0.560448123743
1068,117,10899,0.76070015497
1078,118,1003,0.162414907208
1077,118,1083,0.437363309885
1076,118,2773,0.435076778271
1075,118,6880,0.315995440558
1074,118,6956,0.242442462398
1073,118,7876,0.462235311774
1072,118,8238,0.363924042254
1071,118,8830,0.297168760275
1082,119,3859,0.450272549167
1081,119,5020,0.500560082328
1080,119,6736,0.439853984644
1079,119,7896,0.594325422339
1085,120,6956,0.383788238377
1084,120,8238,0.576094491446
1083,120,8241,0.721679793959
1089,121,2135,0.316859782064
1088,121,3198,0.659983667443
1087,121,5919,0.314970352716
1086,121,7580,0.603999266662
1106,122,287,0.226326148263
1105,122,293,0.297343883379
1104,122,1117,0.381597528314
1103,122,1708,0.193130506055
1102,122,2492,0.175030578025
1101,122,2497,0.28865812481
1100,122,2611,0.154747910813
1099,122,3571,0.221859938985
1098,122,3739,0.209958501764
1097,122,3743,0.258375888745
1096,122,4391,0.194760490791
1095,122,4565,0.234070838085
1094,122,5558,0.268348856019
1093,122,6469,0.183004414892
1092,122,6472,0.308318838251
1091,122,6701,0.212419857672
1090,122,9822,0.202665128333
1109,123,10063,0.547701517322
1108,123,10160,0.447389362281
1107,123,11058,0.707011885644
1114,124,2551,0.392220369447
1113,124,4374,0.38468696634
1112,124,7419,0.324813455518
1111,124,7424,0.690536746158
1110,124,10063,0.340344444701
1115,125,4657,1.0
1127,126,2666,0.28937321093
1126,126,2773,0.540762025125
1125,126,3859,0.17172930679
1124,126,4028,0.18851839625
1123,126,5006,0.192501030054
1122,126,6937,0.226162727948
1121,126,7516,0.182232508161
1120,126,8092,0.177721499413
1119,126,8100,0.269005152227
1118,126,8688,0.514441286958
1117,126,9600,0.186253293696
1116,126,9693,0.184677266905
1135,127,1678,0.290457364101
1134,127,1681,0.38284381584
1133,127,1682,0.407096408828
1132,127,6203,0.374187690727
1131,127,6937,0.247775357711
1130,127,6944,0.407096408828
1129,127,10606,0.299385565857
1128,127,10613,0.38284381584
1139,128,3615,0.502690987917
1138,128,6228,0.470315569704
1137,128,6241,0.617908416803
1136,128,7419,0.379860795561
1144,129,4324,0.578847831655
1143,129,6469,0.373352417265
1142,129,8186,0.522098384917
1141,129,9950,0.408812735818
1140,129,10063,0.292965158014
1146,130,2098,0.637802360969
1145,130,3780,0.770200070334
1150,131,1865,0.347183281783
1149,131,4123,0.471452371571
1148,131,7707,0.706324077
1147,131,9569,0.397872754082
1151,132,1817,1.0
1155,133,2256,0.488874086878
1154,133,3154,0.500970812782
1153,133,4287,0.592253849868
1152,133,5020,0.399081131145
1162,134,1117,0.485228160162
1161,134,2098,0.243584156384
1160,134,3659,0.278846275448
1159,134,6228,0.43152825878
1158,134,7893,0.3607841538
1157,134,8830,0.226674944514
1156,134,9950,0.509609430627
1181,135,1645,0.266669505968
1180,135,1646,0.266669505968
1179,135,3319,0.154634132658
1178,135,3322,0.266669505968
1177,135,3323,0.266669505968
1176,135,3503,0.156031842779
1175,135,3535,0.254628871669
1174,135,5865,0.143872186846
1173,135,7419,0.0972907911983
1172,135,7440,0.266669505968
1171,135,7839,0.198292265876
1170,135,7850,0.266669505968
1169,135,7851,0.266669505968
1168,135,8688,0.176259799798
1167,135,8691,0.266669505968
1166,135,8692,0.266669505968
1165,135,10063,0.101942760506
1164,135,10130,0.254628871669
1163,135,10132,0.266669505968
1187,136,1952,0.421490244216
1186,136,1954,0.423336176163
1185,136,4657,0.344162895654
1184,136,6455,0.406385174353
1183,136,6520,0.490276491371
1182,136,6630,0.345201983355
1192,137,1635,0.562297187839
1191,137,2798,0.406853718816
1190,137,7041,0.351582789973
1189,137,7381,0.320485732112
1188,137,8688,0.540342818349
1205,138,3172,0.183389396915
1204,138,3189,0.525178759579
1203,138,4007,0.226361953501
1202,138,4014,0.287928622306
1201,138,4962,0.199646676249
1200,138,5020,0.180323448286
1199,138,6135,0.169942681251
1198,138,8035,0.252830458771
1197,138,8306,0.223235764716
1196,138,8611,0.183617437498
1195,138,10160,0.114783031735
1194,138,10597,0.290962097171
1193,138,10619,0.45809411757
1211,139,2125,0.303321118906
1210,139,3200,0.22228020747
1209,139,5725,0.520133363996
1208,139,9336,0.520133363996
1207,139,10516,0.216729460772
1206,139,10547,0.520133363996
1213,140,7419,0.494335785257
1212,140,9923,0.869271034496
1219,141,2400,0.328054516461
1218,141,3319,0.428545480994
1217,141,5919,0.266399173299
1216,141,5935,0.49249311431
1215,141,7419,0.269626945835
1214,141,7425,0.567901688545
1220,142,5919,1.0
1232,143,1003,0.133614168032
1231,143,3268,0.26131841602
1230,143,5180,0.271026917101
1229,143,6736,0.222072005023
1228,143,6956,0.199450582867
1227,143,6959,0.308791867212
1226,143,8238,0.299390055806
1225,143,8241,0.375049157726
1224,143,10063,0.19693607354
1223,143,10142,0.37260762557
1222,143,10143,0.403528424703
1221,143,10826,0.291896722514
1256,144,472,0.224477496333
1255,144,473,0.224477496333
1254,144,474,0.224477496333
1253,144,1156,0.129882487095
1252,144,1159,0.214341911345
1251,144,1161,0.224477496333
1250,144,1379,0.136697890827
1249,144,1392,0.224477496333
1248,144,2004,0.254383994558
1247,144,2030,0.224477496333
1246,144,2031,0.224477496333
1245,144,2044,0.224477496333
1244,144,2045,0.224477496333
1243,144,2790,0.224477496333
1242,144,2791,0.224477496333
1241,144,5916,0.224477496333
1240,144,5917,0.224477496333
1239,144,5918,0.224477496333
1238,144,9238,0.186879429374
1237,144,9240,0.123631855033
1236,144,10002,0.201572584415
1235,144,10063,0.0858135449895
1234,144,10076,0.184245687433
1233,144,10826,0.127191997279
1261,145,1556,0.611126081713
1260,145,3200,0.284134961129
1259,145,4374,0.60173620003
1258,145,7381,0.272975415917
1257,145,9693,0.330439410474
1268,146,1506,0.422579079405
1267,146,3172,0.274360142492
1266,146,4123,0.293819157354
1265,146,5031,0.473203369915
1264,146,5711,0.412055282596
1263,146,6576,0.205405263126
1262,146,6594,0.473203369915
1273,147,4016,0.753317629952
1272,147,5180,0.343230629038
1271,147,7896,0.379999654657
1270,147,9513,0.328792469697
1269,147,10063,0.249401399405
1278,148,2256,0.519046256423
1277,148,5006,0.427246130739
1276,148,5007,0.546716074634
1275,148,5919,0.311342884087
1274,148,6228,0.390152367323
1291,149,1003,0.134866520487
1290,149,1731,0.33022545817
1289,149,2135,0.188564218005
1288,149,2241,0.341001719086
1287,149,3200,0.424369583524
1286,149,3215,0.249679525683
1285,149,6008,0.300865000259
1284,149,6469,0.253326084276
1283,149,6475,0.386657378183
1282,149,6956,0.201320013562
1281,149,7419,0.189710890033
1280,149,9569,0.234466402965
1279,149,10516,0.206886146211
1298,150,2003,0.42336421989
1297,150,3780,0.260714169926
1296,150,3789,0.42336421989
1295,150,3790,0.42336421989
1294,150,9305,0.404248521872
1293,150,9307,0.42336421989
1292,150,10861,0.227293210265
1300,151,2611,0.649080817635
1299,151,3615,0.760719456947
1306,152,2445,0.272311194236
1305,152,4374,0.54590334761
1304,152,6725,0.494818368607
1303,152,7419,0.230468885394
1302,152,9229,0.373093147302
1301,152,9230,0.436665234421
1317,153,1585,0.480377953951
1316,153,1886,0.160931415588
1315,153,2350,0.46991163145
1314,153,2351,0.497254233319
1313,153,3356,0.238358010267
1312,153,5919,0.115548760635
1311,153,7516,0.300211466788
1310,153,9240,0.176544790983
1309,153,9693,0.152119492124
1308,153,10405,0.160124691427
1307,153,10708,0.187131197463
1319,154,6880,0.684880732179
1318,154,10861,0.728655187788
1326,155,2400,0.294150013981
1325,155,3615,0.319935749267
1324,155,6455,0.66536700441
1323,155,7419,0.241760944927
1322,155,9600,0.31715080853
1321,155,10032,0.373978766146
1320,155,10516,0.26364849267
1329,156,2400,0.43826165502
1328,156,2419,0.705304371076
1327,156,7343,0.557200561628
1336,157,1905,0.420497643162
1335,157,2135,0.217150629009
1334,157,5296,0.406079135289
1333,157,6576,0.447339766685
1332,157,8542,0.456112118333
1331,157,10160,0.186990883141
1330,157,10305,0.40989065685
1372,158,540,0.185778673468
1371,158,541,0.185778673468
1370,158,542,0.185778673468
1369,158,655,0.185778673468
1368,158,656,0.185778673468
1367,158,1003,0.0963687273053
1366,158,1011,0.185778673468
1365,158,1012,0.185778673468
1364,158,1038,0.185778673468
1363,158,1731,0.117981123161
1362,158,1732,0.185778673468
1361,158,1733,0.185778673468
1360,158,1971,0.185778673468
1359,158,2611,0.0765323612021
1358,158,2615,0.086995303177
1357,158,2620,0.171438848812
1356,158,3615,0.0896955427902
1355,158,3627,0.185778673468
1354,158,3628,0.185778673468
1353,158,4991,0.185778673468
1352,158,5276,0.185778673468
1351,158,5277,0.185778673468
1350,158,5604,0.185778673468
1349,158,5605,0.185778673468
1348,158,6134,0.185778673468
1347,158,6446,0.0948663360798
1346,158,6447,0.185778673468
1345,158,6448,0.185778673468
1344,158,6956,0.0719264996905
1343,158,6967,0.185778673468
1342,158,7692,0.185778673468
1341,158,7693,0.185778673468
1340,158,10160,0.058012368941
1339,158,11103,0.105054686609
1338,158,11112,0.185778673468
1337,158,11113,0.185778673468
1386,159,5222,0.292056244965
1385,159,6186,0.224644893938
1384,159,6956,0.128834759361
1383,159,7041,0.429338048227
1382,159,7125,0.263404658758
1381,159,7175,0.286343985197
1380,159,7707,0.266370748426
1379,159,8016,0.292056244965
1378,159,9240,0.366545214393
1377,159,10063,0.127210516406
1376,159,10110,0.240685251887
1375,159,10606,0.233672636294
1374,159,10607,0.239172538241
1373,159,11103,0.18817397381
1393,160,1003,0.184019425459
1392,160,2135,0.257287567991
1391,160,2445,0.305847526328
1390,160,2457,0.47281217321
1389,160,4208,0.637106526879
1388,160,9513,0.357568629401
1387,160,10160,0.221553259041
1394,161,3931,1.0
1401,162,1003,0.173727254954
1400,162,1631,0.448256334326
1399,162,1633,0.505928515283
1398,162,3200,0.273324182182
1397,162,3207,0.48764484788
1396,162,5991,0.362580644891
1395,162,7381,0.262589235816
1408,163,4937,0.364379885965
1407,163,5180,0.35764640129
1406,163,5188,0.51779707994
1405,163,5991,0.367985414939
1404,163,7381,0.266503494496
1403,163,10063,0.259876320548
1402,163,10124,0.444105228731
1422,164,149,0.297102310325
1421,164,1952,0.219089333631
1420,164,1954,0.220048843384
1419,164,4007,0.259106643613
1418,164,4304,0.298806295279
1417,164,4456,0.304324951357
1416,164,4657,0.178894815488
1415,164,6394,0.243983282822
1414,164,6576,0.15715922748
1413,164,6630,0.179434930082
1412,164,9165,0.262981116178
1411,164,10063,0.160846308255
1410,164,10074,0.401755983258
1409,164,10075,0.401755983258
1442,165,1523,0.262428672551
1441,165,1541,0.206616318612
1440,165,1542,0.206616318612
1439,165,1547,0.206616318612
1438,165,1548,0.206616318612
1437,165,2633,0.150421727581
1436,165,2638,0.197287199696
1435,165,2639,0.206616318612
1434,165,5620,0.248330288555
1433,165,5621,0.317543232471
1432,165,5627,0.206616318612
1431,165,5629,0.206616318612
1430,165,7707,0.33078146289
1429,165,7708,0.206616318612
1428,165,7709,0.206616318612
1427,165,7711,0.206616318612
1426,165,7712,0.206616318612
1425,165,10443,0.206616318612
1424,165,10444,0.206616318612
1423,165,10445,0.206616318612
1452,166,467,0.362616157735
1451,166,860,0.39859586676
1450,166,1484,0.318563104281
1449,166,6017,0.377733457551
1448,166,6394,0.273634537222
1447,166,7516,0.220972817792
1446,166,7598,0.281433805689
1445,166,8984,0.292291102173
1444,166,8985,0.335120182752
1443,166,9822,0.254590617157
1455,167,9117,0.436021234271
1454,167,9148,0.616523486009
1453,167,10429,0.655579342615
1466,168,860,0.395189589525
1465,168,1886,0.23488490576
1464,168,1896,0.303376998591
1463,168,2798,0.232841523502
1462,168,4123,0.249972349705
1461,168,5919,0.168647368528
1460,168,5924,0.310492525126
1459,168,5927,0.366474280015
1458,168,6186,0.315840762328
1457,168,10606,0.328533367879
1456,168,10607,0.336265986205
1474,169,287,0.361367973482
1473,169,1722,0.302660444519
1472,169,2533,0.445987705184
1471,169,2704,0.312308380042
1470,169,4391,0.310968062734
1469,169,6469,0.292197499296
1468,169,6472,0.492283170196
1467,169,10516,0.238631622696
1480,170,222,0.382382237274
1479,170,860,0.522981538723
1478,170,1339,0.43477078043
1477,170,4463,0.419862858775
1476,170,8092,0.282752554571
1475,170,8398,0.36744343233
1490,171,1883,0.324505006266
1489,171,2256,0.279209216507
1488,171,2259,0.376414754094
1487,171,3172,0.231801341642
1486,171,4150,0.371912881131
1485,171,4962,0.252350289533
1484,171,5006,0.229827411225
1483,171,5007,0.294093570585
1482,171,5009,0.376414754094
1481,171,7665,0.371912881131
1498,172,1523,0.297886072683
1497,172,5903,0.281162335471
1496,172,5919,0.169083601332
1495,172,6228,0.211883330908
1494,172,7446,0.726509289589
1493,172,7644,0.294085536352
1492,172,8092,0.214213873559
1491,172,8111,0.313907923574
1515,173,1003,0.106004974838
1514,173,2445,0.176184439505
1513,173,2470,0.308707689801
1512,173,2472,0.320145843341
1511,173,2611,0.168370201628
1510,173,2615,0.191388538215
1509,173,3260,0.235965363967
1508,173,4391,0.21190504564
1507,173,4937,0.219071910998
1506,173,6469,0.199114095125
1505,173,6476,0.244985053576
1504,173,6477,0.267004258165
1503,173,8801,0.169543290231
1502,173,8804,0.244985053576
1501,173,8807,0.345615814763
1500,173,9299,0.295614324099
1499,173,10506,0.282520958398
1519,174,5991,0.571213742008
1518,174,7516,0.494141882575
1517,174,10160,0.32951596413
1516,174,10861,0.566531455623
1562,175,17,0.158649063919
1561,175,18,0.158649063919
1560,175,19,0.158649063919
1559,175,480,0.158649063919
1558,175,481,0.158649063919
1557,175,482,0.158649063919
1556,175,681,0.146403310862
1555,175,684,0.158649063919
1554,175,685,0.158649063919
1553,175,1139,0.158649063919
1552,175,2761,0.117969552797
1551,175,2762,0.158649063919
1550,175,2763,0.158649063919
1549,175,3828,0.158649063919
1548,175,3829,0.158649063919
1547,175,4517,0.158649063919
1546,175,4518,0.158649063919
1545,175,4519,0.158649063919
1544,175,4827,0.158649063919
1543,175,5536,0.158649063919
1542,175,6271,0.158649063919
1541,175,6272,0.158649063919
1540,175,6273,0.158649063919
1539,175,6362,0.0919961219675
1538,175,6375,0.158649063919
1537,175,6376,0.158649063919
1536,175,7409,0.158649063919
1535,175,7410,0.158649063919
1534,175,7411,0.158649063919
1533,175,7416,0.158649063919
1532,175,7417,0.158649063919
1531,175,7418,0.158649063919
1530,175,8131,0.117969552797
1529,175,8132,0.158649063919
1528,175,8133,0.158649063919
1527,175,8153,0.110806246466
1526,175,8171,0.146403310862
1525,175,8173,0.158649063919
1524,175,8201,0.158649063919
1523,175,8202,0.158649063919
1522,175,10160,0.0495407134543
1521,175,10229,0.158649063919
1520,175,10230,0.158649063919
1569,176,1003,0.175586740065
1568,176,4374,0.292518464308
1567,176,4386,0.525088620642
1566,176,5813,0.367697418802
1565,176,5817,0.440609151977
1564,176,5919,0.244033475325
1563,176,10506,0.467967981324
1583,177,1003,0.220271264078
1582,177,2445,0.366099508631
1581,177,2492,0.19785907101
1580,177,2704,0.442222407015
1579,177,4374,0.183480289785
1578,177,6701,0.240124875192
1577,177,7265,0.261497813959
1576,177,7267,0.309145928461
1575,177,8283,0.282978100829
1574,177,8576,0.234290673742
1573,177,8801,0.1761498218
1572,177,8804,0.254531296828
1571,177,10063,0.162330681319
1570,177,10160,0.265199265282
1586,178,1003,0.292937408621
1585,178,3198,0.853092327128
1584,178,10063,0.431765163053
1597,179,1003,0.109326135753
1596,179,1036,0.297640271713
1595,179,1523,0.267688920412
1594,179,3200,0.172002237954
1593,179,5813,0.457881248993
1592,179,6469,0.205352386784
1591,179,6701,0.238359958687
1590,179,6705,0.378505663044
1589,179,7348,0.249550795992
1588,179,7419,0.307568675201
1587,179,7446,0.435241311436
1606,180,2135,0.236194777311
1605,180,3373,0.322189989108
1604,180,3387,0.390416802924
1603,180,5180,0.34266920122
1602,180,6228,0.294217262449
1601,180,6956,0.252172635268
1600,180,7916,0.365446373036
1599,180,10063,0.248993449555
1598,180,10106,0.474188308198
1611,181,1003,0.225330946774
1610,181,1575,0.541355236182
1609,181,2135,0.315047452973
1608,181,8557,0.498375708581
1607,181,8560,0.555452273518
1630,182,1495,0.231165223027
1629,182,1496,0.296841329885
1628,182,1693,0.238890195532
1627,182,1698,0.296841329885
1626,182,3859,0.137185620524
1625,182,5983,0.267508854732
1624,182,6228,0.140427880497
1623,182,7041,0.133699018793
1622,182,7184,0.246078430972
1621,182,8542,0.236791441013
1620,182,8867,0.258808638943
1619,182,9111,0.220775948
1618,182,9368,0.286882108179
1617,182,9569,0.140177018188
